CustomerID,frequency,recency,T,monetary_value,predicted_purchases_6m,expected_avg_profit,clv_6m,CLV_Tier
12395.0,10.0,352.0,371.0,267.253,4.535619413381602,290.5039498455275,1272.7014650054416,High
12397.0,1.0,100.0,135.0,1195.09,1.555411806255013,5896.584651656552,8858.98213024572,Top
12399.0,3.0,142.0,261.0,273.53333333333336,2.0837958066055817,372.9421952424177,750.644971190969,Mid
12406.0,1.0,161.0,183.0,1794.05,1.2341765481519738,8849.56261490873,10549.62428691406,Top
12407.0,4.0,215.0,264.0,370.455,2.638168857435497,462.9493379177906,1179.7064490247612,Mid
12408.0,3.0,228.0,260.0,683.6533333333333,2.0905304459880805,931.4776179776029,1880.9048126212829,High
12409.0,2.0,104.0,182.0,2432.795,2.01733443931821,4045.8825874074096,7883.681579255156,Top
12412.0,2.0,95.0,169.0,356.19,2.137405838913551,593.0245325529637,1224.327341428407,High
12413.0,2.0,271.0,337.0,139.425,1.2081340846352453,232.60029382652132,271.43340388616184,Low
12414.0,2.0,93.0,310.0,204.325,1.29889172089013,340.5122403739165,427.21212831928244,Low
12415.0,15.0,313.0,337.0,7860.21,7.263805764000762,8301.448244717589,58244.642510942336,Top
12417.0,8.0,354.0,357.0,419.72,3.8060655977598357,466.301164885644,1714.2756894750946,High
12421.0,3.0,304.0,319.0,216.53,1.7557410713726729,295.3103292503958,500.81462543801365,Low
12422.0,2.0,229.0,324.0,282.53,1.2501938829157389,470.5469673344563,568.2222627388402,Low
12423.0,7.0,353.0,353.0,231.6257142857143,3.3965980133115523,261.5432855829544,858.0757395157428,Mid
12427.0,2.0,350.0,371.0,261.15,1.1104292045805293,434.99754642254095,466.5686774053195,Low
12428.0,6.0,258.0,283.0,497.8733333333334,3.570362521515646,574.3350726104729,1980.6856256486794,High
12429.0,3.0,356.0,365.0,822.9666666666667,1.5608539036310225,1121.2060670314922,1690.3848467342302,High
12431.0,13.0,338.0,373.0,471.4769230769231,5.792509565227559,502.3529728887665,2810.6944312165183,Top
12432.0,2.0,130.0,172.0,871.33,2.1084456110141603,1449.5693729909476,2952.1560056882004,Top
12433.0,5.0,373.0,373.0,2291.346,2.3835365522405807,2726.1755282390586,6276.442120012824,Top
12434.0,1.0,176.0,260.0,519.89,0.9270430396206167,2567.7301024581566,2299.2551445944346,Top
12435.0,1.0,188.0,267.0,3850.9,0.9065341847761041,18990.194249267024,16628.43930917902,Top
12437.0,14.0,330.0,331.0,325.6221428571429,6.905204484138862,345.3531042835017,2303.4447768351656,Top
12438.0,1.0,126.0,140.0,2016.78,1.5143534154401141,9947.660621044628,14550.774104939763,Top
12444.0,4.0,150.0,171.0,783.8149999999999,3.7512970009342457,979.192376851416,3548.0307122381155,Top
12449.0,3.0,165.0,187.0,1069.4533333333334,2.7360435284997022,1456.8920481230102,3850.244172086447,Top
12450.0,1.0,17.0,173.0,96.0,1.2896664514681455,477.8779773697268,595.2951116037467,Low
12451.0,4.0,314.0,324.0,1529.0025,2.2142697171071677,1909.8529622378855,4084.776980722047,Top
12455.0,5.0,223.0,296.0,156.592,2.9148757316216836,186.51449812528034,525.1344831059596,Low
12456.0,2.0,210.0,254.0,1120.435,1.5386228820771857,1863.76668338677,2769.8842944492,Top
12457.0,6.0,173.0,239.0,282.33,4.115050434067803,325.766626132067,1294.850560669904,High
12458.0,1.0,213.0,284.0,505.48,0.8603122114437554,2496.686272401953,2074.7126629238765,High
12461.0,1.0,60.0,154.0,200.0,1.4101281186717276,990.616237317347,1349.279468400288,High
12462.0,1.0,285.0,303.0,427.48,0.8139295371513731,2112.132577441238,1660.5267689374098,High
12463.0,3.0,188.0,241.0,331.40333333333336,2.2273006956174926,451.7543597642288,971.8944499747697,Mid
12464.0,6.0,299.0,309.0,166.35833333333332,3.311362404308768,192.02601549455463,614.1927434403831,Low
12465.0,1.0,152.0,169.0,301.25,1.313285138051237,1489.7965144298134,1889.8349666787701,High
12468.0,1.0,129.0,316.0,508.95000000000005,0.7849731575325556,2513.7939816521284,1905.9977566272403,High
12471.0,19.0,362.0,364.0,919.138947368421,8.53100153756345,959.4423927695049,7906.0001976478,Top
12472.0,6.0,337.0,369.0,823.4683333333334,2.8365182179075448,949.817079312002,2602.336473829134,Top
12473.0,3.0,162.0,191.0,1088.7866666666666,2.690521444000752,1483.22178455677,3854.6100567130543,Top
12474.0,16.0,312.0,329.0,445.399375,7.8930374080409935,468.815214871529,3574.2403699866472,Top
12476.0,9.0,346.0,361.0,755.9966666666667,4.207551642055024,829.5791939260126,3371.515830753206,Top
12477.0,5.0,279.0,301.0,2172.7580000000003,2.8732839192008437,2585.094484596966,7174.520158989178,Top
12480.0,3.0,308.0,336.0,821.7933333333334,1.678298240794262,1119.608124406547,1814.9851559388624,High
12481.0,7.0,343.0,365.0,776.7057142857144,3.298244395116136,876.6751595676325,2792.9260130546554,Top
12483.0,7.0,322.0,339.0,276.7742857142857,3.5190248509477318,312.49420168809166,1062.1899649351267,Mid
12484.0,5.0,304.0,336.0,680.61,2.612357283299449,809.9250145961064,2043.6912377460765,High
12488.0,2.0,66.0,75.0,372.635,3.7522977844546515,620.3683223984477,2248.458143508993,Top
12490.0,9.0,324.0,329.0,505.96777777777777,4.563356226738443,555.2520037799394,2447.441971544699,Top
12492.0,1.0,42.0,105.0,136.82,1.857600534647064,679.1277443991677,1218.5453515992738,Mid
12493.0,1.0,32.0,197.0,201.24,1.1640570365811107,996.7296550321071,1120.700426036949,Mid
12494.0,6.0,350.0,365.0,198.08333333333334,2.863896772244865,228.61185576423327,632.4031229623606,Low
12498.0,1.0,36.0,57.0,156.45,2.695500773550453,775.907090964281,2020.1660977391402,High
12500.0,9.0,310.0,333.0,434.76444444444445,4.515624198435688,477.12898987874206,2081.0930229220116,High
12502.0,4.0,214.0,309.0,776.655,2.306939058666012,970.2502920856797,2162.0105115657466,High
12504.0,1.0,12.0,30.0,32.65,3.6119382204439137,165.55135460355623,577.5784074703143,Low
12507.0,2.0,164.0,298.0,429.325,1.3437565604165096,714.6291582963188,927.5540514915887,Mid
12508.0,1.0,3.0,29.0,123.08,3.6580002779215297,611.3871319791648,2160.2197124287954,High
12510.0,1.0,183.0,325.0,301.52,0.7661043468713137,1491.1276618354468,1103.4194887380074,Mid
12516.0,1.0,103.0,180.0,728.86,1.2503155796773584,3597.988892662524,4345.275910898498,Top
12517.0,3.0,162.0,190.0,578.63,2.701759360780599,788.4481342157976,2057.584556061359,High
12518.0,4.0,110.0,110.0,433.015,5.186730801458561,541.0801791111513,2710.7734916600066,Top
12520.0,4.0,194.0,273.0,411.71,2.564526041305627,514.4724813550044,1274.4041000600098,High
12522.0,1.0,12.0,51.0,103.32,2.856563041922863,513.9668625891169,1418.1325623181822,High
12523.0,10.0,312.0,331.0,168.68200000000002,5.012532687937718,183.3945358176286,887.9356776867671,Mid
12524.0,7.0,324.0,333.0,592.6185714285714,3.5742375667990522,668.9297475873736,2309.4141456796724,Top
12526.0,2.0,94.0,94.0,398.17999999999995,3.2551820530259095,662.8430631465711,2084.125632189451,High
12527.0,2.0,244.0,325.0,108.09500000000003,1.2468548201356342,180.5065914331486,217.39364821284198,Low
12528.0,5.0,303.0,312.0,287.99,2.7858327692334237,342.83526390667254,922.5255994843395,Mid
12530.0,3.0,277.0,336.0,424.96000000000004,1.678298240794262,579.1675860549766,938.8825863048368,Mid
12535.0,1.0,95.0,186.0,344.9,1.2184488508067954,1704.9986783405213,2006.6389884872617,High
12536.0,1.0,16.0,59.0,8322.12,2.6457749876561873,41034.09389006509,104866.22903186949,Top
12539.0,3.0,311.0,333.0,1284.1666666666667,1.691464303525786,1749.306469268563,2858.0290317983295,Top
12540.0,16.0,342.0,361.0,782.451875,7.277617800778415,823.5412166422924,5789.119047369398,Top
12541.0,2.0,251.0,280.0,334.39,1.4171826243425254,556.7767600609266,762.1576537611201,Mid
12545.0,1.0,184.0,259.0,372.24,0.9300488733944322,1839.7896785998284,1652.7678108283208,High
12546.0,1.0,31.0,77.0,401.3,2.269046772420985,1983.060580850577,4346.276251181811,Top
12547.0,1.0,83.0,280.0,48.4,0.8707587689919285,243.20161993216217,204.55128729578166,Low
12552.0,1.0,1.0,39.0,120.0,3.2442677113632397,596.202191203793,1868.306604149095,High
12553.0,9.0,321.0,329.0,332.4411111111111,4.563356226738443,364.8616729120714,1608.2387204620102,High
12556.0,1.0,101.0,151.0,290.81,1.4312362827116538,1438.3254814119948,1988.412152281602,High
12557.0,4.0,355.0,371.0,2842.7400000000002,1.9667267567807982,3550.5725271717542,6744.974490524631,Top
12559.0,1.0,9.0,319.0,75.60000000000001,0.7785811186694259,377.3023956107706,283.7470316786667,Low
12560.0,2.0,138.0,143.0,420.85,2.426222536884505,700.537421054575,1641.7229473031127,High
12562.0,6.0,190.0,198.0,556.13,4.796970830576626,641.5177077975675,2972.443601624699,Top
12567.0,8.0,347.0,369.0,984.295,3.6969088277363236,1093.3600308727678,3904.269883933834,Top
12569.0,25.0,250.0,252.0,151.0404,15.284065643048974,156.05360221558672,2303.8308480908063,Top
12571.0,1.0,82.0,121.0,271.26,1.6831929014135616,1341.940548892995,2181.7503975570467,Top
12572.0,1.0,43.0,51.0,487.68,2.8565630426023874,2408.9291471416873,6646.694783944966,Top
12576.0,4.0,269.0,304.0,262.245,2.33957691522967,327.8064618702591,740.7859464508127,Mid
12577.0,1.0,324.0,359.0,461.91,0.7023271283294433,2281.8785225373585,1547.996097634876,High
12578.0,1.0,309.0,330.0,1185.85,0.7560084739592392,5851.029829330436,4272.645613016143,Top
12582.0,1.0,50.0,288.0,306.2,0.8501133370551976,1514.2008835330896,1243.3638082755863,High
12583.0,14.0,371.0,373.0,458.96571428571434,6.218631191850929,486.7477629934851,2923.7259473134377,Top
12584.0,8.0,277.0,280.0,234.315,4.695725751376936,260.3766215595267,1180.980179857103,Mid
12585.0,1.0,117.0,351.0,777.25,0.7163591259672354,3836.5600888054596,2654.670962048326,Top
12589.0,1.0,116.0,144.0,515.18,1.4830351312379586,2544.508975493221,3644.9646692683705,Top
12592.0,1.0,121.0,213.0,205.8,1.0930819012604918,1019.2112556605797,1076.105401981088,Mid
12593.0,2.0,110.0,218.0,91.05,1.7457560080723016,152.1651564732048,256.58818760603475,Low
12594.0,8.0,285.0,322.0,374.65250000000003,4.1647275699689,416.24585701180143,1674.4586166643585,High
12596.0,1.0,191.0,242.0,348.32,0.9843043239113369,1721.859878811876,1637.0618822139784,High
12597.0,3.0,249.0,268.0,1098.3566666666666,2.037841492391201,1496.2550040914812,2945.194042940095,Top
12598.0,6.0,275.0,284.0,383.7033333333333,3.559654044944451,442.672176358646,1522.046478133026,High
12599.0,6.0,275.0,304.0,138.45333333333335,3.3582105300865774,159.84546789091772,518.4968749055525,Low
12600.0,9.0,343.0,371.0,280.28222222222223,4.107470637281474,307.6338801813331,1220.5245732587846,High
12601.0,4.0,143.0,332.0,108.19999999999999,2.1678264048920877,135.42050548229136,283.56121546704424,Low
12604.0,1.0,182.0,261.0,75.68,0.9240565724540271,377.6968096568841,337.1163170180962,Low
12609.0,2.0,240.0,318.0,419.46,1.2706099554614647,698.2262098727432,856.9318759137286,Mid
12610.0,4.0,104.0,126.0,288.1975,4.713636264887873,360.21839690975236,1640.060437661337,High
12613.0,2.0,205.0,262.0,1261.36,1.4990968523779005,2098.088579645501,3038.0254589009314,Top
12615.0,3.0,166.0,168.0,552.15,2.975148101311082,752.3854745210065,2162.1553216688562,High
12616.0,1.0,202.0,297.0,457.7,0.8280270291973173,2261.1224833606325,1808.4499709053598,High
12619.0,8.0,237.0,253.0,429.4075,5.11496672653414,477.0608208467657,2356.972204063163,Top
12620.0,2.0,190.0,204.0,388.875,1.8422010562744406,647.371250163158,1151.9359504674917,Mid
12621.0,16.0,364.0,365.0,826.56625,7.20737300095765,869.9687490426339,6056.45573764735,Top
12624.0,1.0,71.0,177.0,341.19,1.266882296436261,1686.7077269520053,2064.0204630452226,High
12625.0,1.0,108.0,319.0,967.2,0.7785811213106602,4773.04693954633,3589.5290395950196,Top
12626.0,8.0,303.0,326.0,690.56,4.120352870872511,767.1161553899217,3053.0466262924238,Top
12627.0,6.0,130.0,140.0,618.4183333333334,6.265834877888265,713.3497334554977,4317.370761234295,Top
12628.0,2.0,60.0,64.0,226.41,4.116230405183237,377.23389429532205,1499.851563519282,High
12630.0,1.0,34.0,43.0,569.09,3.1038454231465074,2810.2947408179925,8425.386878718129,Top
12633.0,3.0,229.0,287.0,383.72,1.9227484274656776,523.0035344759289,971.325936645495,Mid
12635.0,1.0,65.0,154.0,1005.54,1.4101281187308452,4962.069871146249,6758.640476474595,Top
12637.0,6.0,256.0,323.0,750.87,3.186879979004781,866.095376327661,2666.056352141612,Top
12640.0,2.0,58.0,81.0,204.995,3.579665385373735,341.6262774183965,1181.2221922851718,Mid
12642.0,2.0,82.0,107.0,323.40500000000003,2.984635924706009,538.5115407570262,1552.473779815892,High
12643.0,4.0,204.0,332.0,618.36,2.1678264048920877,772.5565339862065,1617.680195580001,High
12645.0,3.0,283.0,316.0,468.6266666666667,1.7701554464261604,638.6364735174342,1091.9506739208005,Mid
12646.0,1.0,45.0,49.0,615.28,2.9146146488468005,3038.0195506928053,8552.825365934363,Top
12647.0,10.0,347.0,369.0,335.082,4.557299437565105,364.20843132687963,1603.2286201657657,High
12649.0,1.0,105.0,212.0,248.51000000000002,1.0972633121128739,1229.779054529453,1303.3943895095795,High
12653.0,1.0,148.0,296.0,1430.75,0.8304242265335025,7058.429827995553,5661.688992083792,Top
12654.0,3.0,285.0,295.0,145.12666666666667,1.8780871760296036,198.0673492249528,359.3077076111033,Low
12656.0,4.0,216.0,233.0,877.4925,2.9277545664454565,1096.1856932818996,3099.964307935954,Top
12657.0,2.0,67.0,78.0,512.37,3.663949254382649,852.711555846834,3017.793337991502,Top
12662.0,9.0,373.0,373.0,398.70000000000005,4.088023058734073,437.5597314918835,1727.7805502785104,High
12664.0,8.0,314.0,322.0,527.5375,4.1647275699689,586.0512765334619,2357.545650648433,Top
12668.0,3.0,344.0,355.0,1112.4266666666665,1.599449292412268,1515.416696761636,2341.2103801659077,Top
12669.0,2.0,106.0,256.0,803.865,1.5285472482322886,1337.392493579237,1974.584145916987,High
12670.0,4.0,222.0,232.0,590.75,2.938158271441757,738.0745562792263,2094.6589293676543,High
12673.0,1.0,321.0,326.0,389.62,0.7640636583706218,1925.476130117998,1421.0376334155196,High
12674.0,3.0,169.0,207.0,461.2866666666667,2.5226357553157874,628.6402528920653,1531.7737758648937,High
12676.0,5.0,287.0,311.0,164.378,2.793562291580881,195.77729879480285,528.2732120139642,Low
12678.0,8.0,311.0,353.0,2175.8975,3.84389787839,2416.842141057281,8973.420569452972,Top
12679.0,3.0,225.0,283.0,106.32000000000001,1.9458851775294088,145.2172127487749,272.9437811133215,Low
12680.0,3.0,113.0,113.0,183.67666666666665,3.982650734730425,250.56793575192387,963.9080647789109,Mid
12681.0,19.0,353.0,367.0,671.2642105263158,8.469541146639818,700.7123302104144,5732.413878885579,Top
12682.0,26.0,368.0,371.0,459.69153846153847,11.385999830983753,474.2684849000103,5215.949003988165,Top
12683.0,10.0,361.0,365.0,741.3489999999999,4.60128726372999,805.6670784834715,3580.7406136778054,Top
12684.0,6.0,206.0,213.0,299.0883333333333,4.522769013369592,345.092637369872,1507.5717771099396,High
12685.0,5.0,65.0,93.0,462.76800000000003,7.069784982615582,550.7640817101412,3761.0552411687595,Top
12689.0,1.0,102.0,127.0,736.5799999999999,1.6259461830714077,3636.0498481124814,5710.496796435367,Top
12691.0,5.0,329.0,357.0,171.16,2.4773732009648772,203.84566690945758,487.7876678489747,Low
12693.0,3.0,192.0,319.0,231.28666666666666,1.7557410713726729,315.40718152492246,534.8967300833143,Low
12694.0,1.0,113.0,183.0,430.17,1.2341765479842606,2125.394749741806,2533.697657592096,Top
12695.0,3.0,203.0,210.0,164.28333333333333,2.493462736435229,224.15648634302482,539.8735984203872,Low
12697.0,2.0,141.0,169.0,283.54499999999996,2.137405838913551,472.2346503197507,974.9508868837846,Mid
12700.0,3.0,208.0,215.0,1282.52,2.4463121127910203,1747.0639020619633,4128.179310824122,Top
12701.0,1.0,163.0,242.0,460.63,0.9843043238450929,2275.5678977995417,2163.500939575421,High
12704.0,6.0,162.0,169.0,335.2133333333333,5.433888641005599,386.7526367313264,2029.9339828337997,High
12705.0,7.0,342.0,357.0,858.6128571428571,3.3631681321615083,969.1087368011486,3148.1758635151214,Top
12708.0,9.0,339.0,368.0,279.60777777777776,4.136991434270134,306.8938918936745,1226.339630828749,High
12709.0,14.0,351.0,366.0,658.13,6.323419077189561,697.9372931979765,4262.911011192057,Top
12710.0,2.0,105.0,201.0,215.03000000000003,1.864270867641488,358.3118919577357,645.220462373875,Low
12712.0,12.0,343.0,371.0,351.7166666666667,5.39191696558187,376.82694873581147,1962.5604660958122,High
12714.0,4.0,285.0,294.0,935.1400000000001,2.407703804961689,1168.1813401440204,2716.7596649029206,Top
12716.0,1.0,130.0,133.0,375.59000000000003,1.5724653945922717,1856.3057667808337,2819.476683249738,Top
12717.0,1.0,94.0,245.0,421.24,0.9742745461596289,2081.3682818443804,1958.7011812391916,High
12719.0,1.0,60.0,65.0,361.35,2.5070282831444954,1786.100066572621,4325.16736107075,Top
12720.0,20.0,367.0,369.0,265.41700000000003,8.859252486709046,276.48364851792616,2365.9438194616055,Top
12721.0,5.0,323.0,354.0,473.90599999999995,2.4957962313904165,564.0146691564732,1359.6822276197827,High
12722.0,3.0,65.0,150.0,231.57000000000002,3.2436974632612543,315.793048351969,989.420270367032,Mid
12723.0,2.0,62.0,65.0,212.82999999999998,4.080253964183284,354.65385987138325,1397.7509081823698,High
12724.0,3.0,327.0,332.0,292.17,1.695899016477782,398.3231532426162,652.4893635150643,Low
12726.0,6.0,329.0,357.0,406.46999999999997,2.9202706665631974,468.9271055986676,1322.7151873796067,High
12727.0,5.0,310.0,320.0,693.24,2.7255030972256424,824.9505954407082,2171.763436334705,High
12728.0,3.0,261.0,332.0,194.59666666666666,1.695899016477782,265.43969722726825,434.81423985905906,Low
12731.0,10.0,341.0,364.0,1782.4009999999998,4.612417221818804,1936.897051726842,8629.249379532146,Top
12735.0,1.0,22.0,337.0,459.8,0.7423131837380201,2271.4758520711134,1628.670368079281,High
12739.0,1.0,21.0,99.0,37.5,1.9326982846038867,189.46270614919044,353.6923725126733,Low
12744.0,5.0,267.0,318.0,3845.244,2.7403392144383396,4574.807359059725,12109.188323544482,Top
12747.0,10.0,367.0,369.0,383.745,4.557299437565105,417.08671616562174,1835.9963771611049,High
12748.0,113.0,373.0,373.0,298.3608849557522,48.40467222756427,300.4889309785285,14049.26677399221,Top
12749.0,3.0,210.0,213.0,1077.26,2.464956746400418,1467.5238141105733,3494.0760814389932,Top
12753.0,5.0,340.0,362.0,3567.7599999999998,2.447265213171528,4244.691897849631,10033.792283145907,Top
12754.0,2.0,73.0,308.0,1482.585,1.3061599840820182,2465.928647056094,3111.1057764874427,Top
12755.0,1.0,85.0,365.0,17.549999999999997,0.6921586569431304,91.10570339962294,60.910072643190716,Low
12757.0,8.0,196.0,211.0,837.06875,5.9399150806741,929.8396387751071,5334.898844356421,Top
12758.0,1.0,160.0,276.0,1221.4,0.8814621459575647,6026.297571072148,5130.883290322799,Top
12759.0,2.0,223.0,275.0,543.32,1.4390247761456014,904.1734163343823,1256.7760688780593,High
12762.0,1.0,18.0,25.0,1436.93,3.854628352605779,7088.898313057825,26393.631871768946,Top
12763.0,1.0,231.0,369.0,174.0,0.6855416930410398,862.4316723304419,571.079363670327,Low
12766.0,6.0,363.0,366.0,973.39,2.857002703728743,1122.709440214466,3098.2461780982603,Top
12775.0,4.0,294.0,311.0,292.89750000000004,2.2941374740159226,366.08820115541727,811.2282535375224,Mid
12778.0,5.0,293.0,312.0,137.55,2.7858327692334237,163.86072849401296,440.9281445068341,Low
12779.0,7.0,334.0,371.0,533.3142857142857,3.2511730850812,602.0038717402479,1890.5025705981184,High
12781.0,1.0,221.0,284.0,277.48,0.8603122114571247,1372.606240978324,1140.6172977715041,Mid
12782.0,4.0,353.0,357.0,466.855,2.0344757353665583,583.3427696799387,1146.3420691234658,Mid
12783.0,4.0,73.0,75.0,471.72249999999997,6.645848669734882,589.4217637577627,3783.680984885734,Top
12784.0,1.0,6.0,15.0,56.0,4.453037386431753,280.67095431294985,1207.2346985616,Mid
12787.0,2.0,183.0,192.0,152.78,1.9337713751983518,254.80621133253769,475.940907748708,Low
12793.0,1.0,37.0,371.0,413.68,0.6822804265527393,2044.0961544866495,1347.1071162854562,High
12794.0,1.0,45.0,98.0,543.41,1.9458089144665602,2683.6878320155415,5043.941984424441,Top
12798.0,2.0,160.0,170.0,2685.0,2.1276644372109277,4465.234397561275,9176.673776171763,Top
12808.0,2.0,332.0,368.0,177.125,1.1184099689032647,295.2856618517416,318.99309759192255,Low
12811.0,2.0,24.0,284.0,137.3,1.4001805783727805,229.0669673794764,309.802139331858,Low
12815.0,1.0,51.0,198.0,448.1,1.1593521529922102,2213.7927978270063,2479.078277551277,Top
12816.0,1.0,81.0,176.0,253.55,1.2725025280988769,1254.627139434607,1542.0953529193064,High
12820.0,3.0,323.0,326.0,257.29333333333335,1.7230034334977606,350.82521663805943,583.8682261940455,Low
12822.0,1.0,17.0,87.0,257.98,2.102712183497832,1276.4678172381452,2592.552726242127,Top
12823.0,4.0,222.0,296.0,363.375,2.3937628554646,454.10716471368266,1049.971170415226,Mid
12826.0,6.0,363.0,365.0,219.95333333333335,2.863896772244865,253.8327328863096,702.1709895611076,Mid
12827.0,2.0,39.0,44.0,106.2,4.99751235453,177.35569561331323,856.1244757717933,Mid
12828.0,5.0,128.0,130.0,158.342,5.611809810864428,188.59642737928297,1022.29044686199,Mid
12829.0,1.0,24.0,360.0,207.25,0.7006116837743901,1026.3600102463877,694.5683584691141,Mid
12830.0,4.0,134.0,171.0,1148.2,3.7512970009342457,1434.270806650693,5196.973538566856,Top
12832.0,1.0,66.0,98.0,115.23,1.9458089147126916,572.6852537042723,1076.3514149913992,Mid
12836.0,3.0,252.0,311.0,588.7233333333334,1.7947126564509648,802.1940724781122,1390.632167132937,High
12838.0,1.0,340.0,373.0,292.34000000000003,0.6790500455715626,1445.8686500439167,948.349721122859,Mid
12839.0,13.0,365.0,367.0,399.1392307692308,5.875972192854661,425.28971749608615,2413.806827567441,Top
12840.0,3.0,83.0,226.0,624.2333333333332,2.348606935108533,850.5545349313609,1929.5249572689145,High
12841.0,23.0,367.0,371.0,162.09130434782608,10.101553502683373,167.9528589450703,1638.7528734721136,High
12842.0,1.0,238.0,308.0,808.26,0.802543187481888,3989.444833430226,3092.5645505809107,Top
12843.0,7.0,199.0,264.0,229.83714285714285,4.3611261979437606,259.5248528857125,1093.2399772038382,Mid
12844.0,1.0,101.0,130.0,151.08,1.5987586613947047,749.4320481189087,1157.318960181266,Mid
12845.0,3.0,23.0,290.0,96.33333333333333,1.9057537397260451,131.61654199781893,242.27865487172554,Low
12849.0,1.0,237.0,268.0,346.39,0.9036781909596897,1712.3446399493862,1494.6615993587748,High
12853.0,2.0,181.0,315.0,764.8499999999999,1.2810701010745171,1272.5206200114924,1574.6194824212585,High
12854.0,2.0,240.0,318.0,467.3,1.2706099554614647,777.7717803323332,954.5580233581045,Mid
12856.0,5.0,56.0,63.0,357.238,8.956493059779335,425.217799324486,3678.640315119858,Top
12857.0,1.0,92.0,302.0,304.8,0.8162456882472687,1507.2986377261025,1188.3875783134501,Mid
12865.0,1.0,97.0,123.0,586.85,1.6636679561557068,2897.8546590552014,4656.730969375815,Top
12867.0,6.0,334.0,360.0,612.3383333333333,2.898872280130475,706.3381681650437,1977.7876150736274,High
12868.0,5.0,188.0,373.0,280.75200000000007,2.3835365522405807,334.2244045121178,769.480948048518,Mid
12871.0,1.0,123.0,207.0,248.64,1.1186595836629512,1230.4199773543876,1329.502683638979,High
12872.0,1.0,39.0,365.0,221.44,0.6921586560456174,1096.3192016757794,732.960502315646,Mid
12875.0,1.0,219.0,362.0,49.470000000000006,0.697205819080897,248.476907798931,167.33428557543607,Low
12876.0,1.0,139.0,196.0,1491.59,1.1688002640758934,7358.38171006491,8307.31178918844,Top
12877.0,11.0,355.0,358.0,125.97363636363637,5.122154720421046,135.90727830816368,672.4086704842323,Low
12878.0,1.0,30.0,266.0,539.81,0.9094082866005143,2665.9391999404315,2341.785133654047,Top
12879.0,2.0,47.0,91.0,216.35999999999996,3.3247299887929,360.52333862812134,1157.7843152475564,Mid
12882.0,1.0,24.0,33.0,991.1999999999999,3.4804589249097626,4891.371153380394,16443.907593703265,Top
12883.0,1.0,65.0,89.0,411.84000000000003,2.0723293770754263,2035.0246314260378,4073.4871494925965,Top
12885.0,1.0,60.0,123.0,529.87,1.6636679558661474,2616.9332547108224,4205.302047085232,Top
12886.0,1.0,152.0,219.0,603.4,1.068647719297198,2979.4490648449428,3075.4482628086657,Top
12888.0,1.0,41.0,255.0,81.36,0.9422696901452112,405.7002069309464,369.2481665321603,Low
12891.0,2.0,107.0,292.0,144.5,1.367371658207869,241.03870875299327,318.35469783777353,Low
12895.0,1.0,44.0,86.0,105.0,2.11824014091116,522.2495575575016,1068.5409521967092,Mid
